mem num,zipcode
105540,48105
105540,48105
105540,48105
105540,48105
105540,48105
105546,48109
105546,48109
105550,48104
105550,48104
105550,48104
105550,48104
105554,48104
105554,48104
105554,48104
105554,48104
105556,48105
105556,48105
105556,48105
105556,48105
105556,48105
105556,48105
105562,48108
105564,48104
105564,48104
105564,48104
105564,48104
105566,48104
105566,48104
105566,48104
105566,48104
105572,48105
105572,48105
105572,48105
105572,48105
105572,48105
105572,48105
105576,48105
105576,48105
105576,48105
105576,48105
105576,48105
105576,48105
105578,48104
105578,48104
105578,48104
105578,48104
105584,60091
105584,60091
105588,48104
105588,48104
105588,48104
105588,48104
105590,48105
105590,48105
105590,48105
105590,48105
105590,48105
105590,48105
105592,48104
105592,48104
105592,48104
105592,48104
105594,48104
105594,48104
105594,48104
105594,48104
105598,48104
105598,48104
105598,48104
105598,48104
105600,48104
105600,48104
105600,48104
105600,48104
105602,48103
105602,48103
105602,48103
105602,48103
105602,48103
105602,48103
105604,48104
105604,48104
105604,48104
105604,48104
105612,48104
105612,48104
105612,48104
105612,48104
105616,48109
105616,48109
105618,48109
105618,48109
105620,48109
105620,48109
105622,48103
105622,48103
105622,48103
105622,48103
105622,48103
105622,48103
105632,48104
105632,48104
105632,48104
105632,48104
105634,48104
105634,48104
105634,48104
105634,48104
105636,48104
105636,48104
105636,48104
105636,48104
105638,48103
105638,48103
105638,48103
105638,48103
105638,48103
105638,48103
105642,48103
105642,48103
105642,48103
105642,48103
105642,48103
105642,48103
105646,48103
105646,48103
105646,48103
105646,48103
105646,48103
105646,48103
105652,48105
105652,48105
105652,48105
105652,48105
105652,48105
105652,48105
105654,48104
105654,48104
105654,48104
105654,48104
105660,48104
105660,48104
105660,48104
105660,48104
105662,48103
105662,48103
105662,48103
105662,48103
105662,48103
105662,48103
105664,48105
105664,48105
105664,48105
105664,48105
105664,48105
105664,48105
105666,48383
105666,48383
105668,48103
105668,48103
105668,48103
105668,48103
105668,48103
105668,48103
105670,48103
105670,48103
105670,48103
105670,48103
105670,48103
105670,48103
105420,48103
105420,48103
105420,48103
105420,48103
105420,48103
105420,48103
105422,48130
105422,48130
105422,48130
105422,48130
105422,48130
105422,48130
105422,48130
105424,48130
105424,48130
105424,48130
105424,48130
105424,48130
105424,48130
105424,48130
105426,48103
105426,48103
105426,48103
105426,48103
105426,48103
105426,48103
105428,48105
105428,48105
105428,48105
105428,48105
105428,48105
105428,48105
105432,48108
105436,48105
105436,48105
105436,48105
105436,48105
105436,48105
105436,48105
105438,48105
105438,48105
105438,48105
105438,48105
105438,48105
105438,48105
105440,48108
105444,48103
105444,48103
105444,48103
105444,48103
105444,48103
105444,48103
105446,48103
105446,48103
105446,48103
105446,48103
105446,48103
105446,48103
105448,48105
105448,48105
105448,48105
105448,48105
105448,48105
105448,48105
105454,48160
105454,48160
105454,48160
105454,48160
105454,48160
105454,48160
105454,48160
105454,48160
105454,48160
105460,48198
105460,48198
105460,48198
105460,48198
105460,48198
105464,48104
105464,48104
105464,48104
105464,48104
105468,48237
105468,48237
105472,48105
105472,48105
105472,48105
105472,48105
105472,48105
105472,48105
105478,48104
105478,48104
105478,48104
105478,48104
105482,48104
105482,48104
105482,48104
105482,48104
105486,48103
105486,48103
105486,48103
105486,48103
105486,48103
105486,48103
105494,48103
105494,48103
105494,48103
105494,48103
105494,48103
105494,48103
105496,48104
105496,48104
105496,48104
105496,48104
105498,48105
105498,48105
105498,48105
105498,48105
105498,48105
105498,48105
105504,48103
105504,48103
105504,48103
105504,48103
105504,48103
105504,48103
105506,48103
105506,48103
105506,48103
105506,48103
105506,48103
105506,48103
105510,48103
105510,48103
105510,48103
105510,48103
105510,48103
105510,48103
105512,48104
105512,48104
105512,48104
105512,48104
105514,48104
105514,48104
105514,48104
105514,48104
105518,48104
105518,48104
105518,48104
105518,48104
105522,48104
105522,48104
105522,48104
105522,48104
105524,0
105524,0
105526,0
105526,0
105530,48103
105530,48103
105530,48103
105530,48103
105530,48103
105530,48103
105296,48103
105296,48103
105296,48103
105296,48103
105296,48103
105296,48103
105298,48220
105298,48220
105298,48220
105300,48104
105300,48104
105300,48104
105300,48104
105302,48103
105302,48103
105302,48103
105302,48103
105302,48103
105302,48103
105316,0
105316,0
105320,48103
105320,48103
105320,48103
105320,48103
105320,48103
105320,48103
105326,48198
105326,48198
105326,48198
105326,48198
105326,48198
105328,48103
105328,48103
105328,48103
105328,48103
105328,48103
105328,48103
105332,48103
105332,48103
105332,48103
105332,48103
105332,48103
105332,48103
105334,48105
105334,48105
105334,48105
105334,48105
105334,48105
105334,48105
105338,48108
105340,48103
105340,48103
105340,48103
105340,48103
105340,48103
105340,48103
105348,48103
105348,48103
105348,48103
105348,48103
105348,48103
105348,48103
105350,48105
105350,48105
105350,48105
105350,48105
105350,48105
105350,48105
105352,48103
105352,48103
105352,48103
105352,48103
105352,48103
105352,48103
105354,48114
105354,48114
105354,48114
105354,48114
105354,48114
105356,48178
105358,48105
105358,48105
105358,48105
105358,48105
105358,48105
105358,48105
105362,48104
105362,48104
105362,48104
105362,48104
105364,48105
105364,48105
105364,48105
105364,48105
105364,48105
105364,48105
105366,48197
105366,48197
105366,48197
105366,48197
105366,48197
105366,48197
105370,48105
105370,48105
105370,48105
105370,48105
105370,48105
105370,48105
105374,48130
105374,48130
105374,48130
105374,48130
105374,48130
105374,48130
105374,48130
105376,48105
105376,48105
105376,48105
105376,48105
105376,48105
105376,48105
105378,48105
105378,48105
105378,48105
105378,48105
105378,48105
105378,48105
105380,48103
105380,48103
105380,48103
105380,48103
105380,48103
105380,48103
105382,48104
105382,48104
105382,48104
105382,48104
105388,48104
105388,48104
105388,48104
105388,48104
105390,48197
105390,48197
105390,48197
105390,48197
105390,48197
105390,48197
105394,48103
105394,48103
105394,48103
105394,48103
105394,48103
105394,48103
105396,48103
105396,48103
105396,48103
105396,48103
105396,48103
105396,48103
105398,48105
105398,48105
105398,48105
105398,48105
105398,48105
105398,48105
105402,48104
105402,48104
105402,48104
105402,48104
105408,48197
105408,48197
105408,48197
105408,48197
105408,48197
105408,48197
105410,48108
105136,48105
105136,48105
105136,48105
105136,48105
105136,48105
105136,48105
105138,48169
105138,48169
105138,48169
105142,48103
105142,48103
105142,48103
105142,48103
105142,48103
105142,48103
105146,48189
105146,48189
105146,48189
105146,48189
105160,48220
105160,48220
105160,48220
105162,48103
105162,48103
105162,48103
105162,48103
105162,48103
105162,48103
105170,48103
105170,48103
105170,48103
105170,48103
105170,48103
105170,48103
105172,48103
105172,48103
105172,48103
105172,48103
105172,48103
105172,48103
105188,48105
105188,48105
105188,48105
105188,48105
105188,48105
105188,48105
105190,48103
105190,48103
105190,48103
105190,48103
105190,48103
105190,48103
105194,48105
105194,48105
105194,48105
105194,48105
105194,48105
105194,48105
105198,48105
105198,48105
105198,48105
105198,48105
105198,48105
105198,48105
105200,48105
105200,48105
105200,48105
105200,48105
105200,48105
105200,48105
105206,48104
105206,48104
105206,48104
105206,48104
105208,48103
105208,48103
105208,48103
105208,48103
105208,48103
105208,48103
105212,48103
105212,48103
105212,48103
105212,48103
105212,48103
105212,48103
105224,48105
105224,48105
105224,48105
105224,48105
105224,48105
105224,48105
105228,48105
105228,48105
105228,48105
105228,48105
105228,48105
105228,48105
105232,48104
105232,48104
105232,48104
105232,48104
105234,48103
105234,48103
105234,48103
105234,48103
105234,48103
105234,48103
105236,48104
105236,48104
105236,48104
105236,48104
105244,48130
105244,48130
105244,48130
105244,48130
105244,48130
105244,48130
105244,48130
105246,48170
105260,48103
105260,48103
105260,48103
105260,48103
105260,48103
105260,48103
105262,48103
105262,48103
105262,48103
105262,48103
105262,48103
105262,48103
105264,48103
105264,48103
105264,48103
105264,48103
105264,48103
105264,48103
105272,48104
105272,48104
105272,48104
105272,48104
105280,48105
105280,48105
105280,48105
105280,48105
105280,48105
105280,48105
105282,48130
105282,48130
105282,48130
105282,48130
105282,48130
105282,48130
105282,48130
105284,48198
105284,48198
105284,48198
105284,48198
105284,48198
105290,48104
105290,48104
105290,48104
105290,48104
105292,48198
105292,48198
105292,48198
105292,48198
105292,48198
104998,48104
104998,48104
104998,48104
104998,48104
105008,48198
105008,48198
105008,48198
105008,48198
105008,48198
105016,48103
105016,48103
105016,48103
105016,48103
105016,48103
105016,48103
105018,481091245
105020,48103
105020,48103
105020,48103
105020,48103
105020,48103
105020,48103
105022,48103
105022,48103
105022,48103
105022,48103
105022,48103
105022,48103
105024,48103
105024,48103
105024,48103
105024,48103
105024,48103
105024,48103
105028,48197
105028,48197
105028,48197
105028,48197
105028,48197
105028,48197
105034,48197
105034,48197
105034,48197
105034,48197
105034,48197
105034,48197
105036,48105
105036,48105
105036,48105
105036,48105
105036,48105
105036,48105
105040,48103
105040,48103
105040,48103
105040,48103
105040,48103
105040,48103
105044,48103
105044,48103
105044,48103
105044,48103
105044,48103
105044,48103
105048,48103
105048,48103
105048,48103
105048,48103
105048,48103
105048,48103
105050,48106
105064,48178
105070,48130
105070,48130
105070,48130
105070,48130
105070,48130
105070,48130
105070,48130
105074,60606
105076,48104
105076,48104
105076,48104
105076,48104
105080,48103
105080,48103
105080,48103
105080,48103
105080,48103
105080,48103
105082,48430
105086,48104
105086,48104
105086,48104
105086,48104
105088,48104
105088,48104
105088,48104
105088,48104
105090,48103
105090,48103
105090,48103
105090,48103
105090,48103
105090,48103
105092,48105
105092,48105
105092,48105
105092,48105
105092,48105
105092,48105
105094,48137
105094,48137
105094,48137
105100,48105
105100,48105
105100,48105
105100,48105
105100,48105
105100,48105
105102,48105
105102,48105
105102,48105
105102,48105
105102,48105
105102,48105
105104,48104
105104,48104
105104,48104
105104,48104
105106,48103
105106,48103
105106,48103
105106,48103
105106,48103
105106,48103
105108,48104
105108,48104
105108,48104
105108,48104
105110,48103
105110,48103
105110,48103
105110,48103
105110,48103
105110,48103
105112,48104
105112,48104
105112,48104
105112,48104
105114,48104
105114,48104
105114,48104
105114,48104
105116,48103
105116,48103
105116,48103
105116,48103
105116,48103
105116,48103
105120,48103
105120,48103
105120,48103
105120,48103
105120,48103
105120,48103
105122,48104
105122,48104
105122,48104
105122,48104
104844,48107
104844,48107
104846,48103
104846,48103
104846,48103
104846,48103
104846,48103
104846,48103
104850,48197
104850,48197
104850,48197
104850,48197
104850,48197
104850,48197
104852,48103
104852,48103
104852,48103
104852,48103
104852,48103
104852,48103
104854,48198
104854,48198
104854,48198
104854,48198
104854,48198
104856,48105
104856,48105
104856,48105
104856,48105
104856,48105
104856,48105
104860,48105
104860,48105
104860,48105
104860,48105
104860,48105
104860,48105
104862,48103
104862,48103
104862,48103
104862,48103
104862,48103
104862,48103
104864,48105
104864,48105
104864,48105
104864,48105
104864,48105
104864,48105
104866,48103
104866,48103
104866,48103
104866,48103
104866,48103
104866,48103
104872,48236
104872,48236
104872,48236
104872,48236
104872,48236
104872,48236
104886,48103
104886,48103
104886,48103
104886,48103
104886,48103
104886,48103
104888,48105
104888,48105
104888,48105
104888,48105
104888,48105
104888,48105
104892,48108
104894,0
104894,0
104896,48187
104896,48187
104898,48114
104898,48114
104898,48114
104898,48114
104898,48114
104900,48104
104900,48104
104900,48104
104900,48104
104904,48104
104904,48104
104904,48104
104904,48104
104906,49240
104910,48105
104910,48105
104910,48105
104910,48105
104910,48105
104910,48105
104924,48104
104924,48104
104924,48104
104924,48104
104930,48108
104934,48104
104934,48104
104934,48104
104934,48104
104938,48105
104938,48105
104938,48105
104938,48105
104938,48105
104938,48105
104942,48198
104942,48198
104942,48198
104942,48198
104942,48198
104944,48104
104944,48104
104944,48104
104944,48104
104948,48103
104948,48103
104948,48103
104948,48103
104948,48103
104948,48103
104954,48197
104954,48197
104954,48197
104954,48197
104954,48197
104954,48197
104956,48104
104956,48104
104956,48104
104956,48104
104958,48104
104958,48104
104958,48104
104958,48104
104966,48105
104966,48105
104966,48105
104966,48105
104966,48105
104966,48105
104968,48105
104968,48105
104968,48105
104968,48105
104968,48105
104968,48105
104972,48106
104976,48103
104976,48103
104976,48103
104976,48103
104976,48103
104976,48103
104978,48103
104978,48103
104978,48103
104978,48103
104978,48103
104978,48103
104980,48104
104980,48104
104980,48104
104980,48104
104982,48103
104982,48103
104982,48103
104982,48103
104982,48103
104982,48103
104986,48158
104986,48158
104986,48158
104986,48158
104988,48240
104988,48240
104988,48240
104994,48105
104994,48105
104994,48105
104994,48105
104994,48105
104994,48105
104714,48104
104714,48104
104714,48104
104714,48104
104716,48104
104716,48104
104716,48104
104716,48104
104722,48105
104722,48105
104722,48105
104722,48105
104722,48105
104722,48105
104732,48197
104732,48197
104732,48197
104732,48197
104732,48197
104732,48197
104736,48176
104740,48105
104740,48105
104740,48105
104740,48105
104740,48105
104740,48105
104742,48103
104742,48103
104742,48103
104742,48103
104742,48103
104742,48103
104744,48109
104744,48109
104754,48103
104754,48103
104754,48103
104754,48103
104754,48103
104754,48103
104756,48103
104756,48103
104756,48103
104756,48103
104756,48103
104756,48103
104762,48105
104762,48105
104762,48105
104762,48105
104762,48105
104762,48105
104766,48104
104766,48104
104766,48104
104766,48104
104768,48104
104768,48104
104768,48104
104768,48104
104770,48103
104770,48103
104770,48103
104770,48103
104770,48103
104770,48103
104772,48105
104772,48105
104772,48105
104772,48105
104772,48105
104772,48105
104776,48197
104776,48197
104776,48197
104776,48197
104776,48197
104776,48197
104780,48189
104780,48189
104780,48189
104780,48189
104784,48104
104784,48104
104784,48104
104784,48104
104786,48198
104786,48198
104786,48198
104786,48198
104786,48198
104788,48104
104788,48104
104788,48104
104788,48104
104792,48104
104792,48104
104792,48104
104792,48104
104794,48105
104794,48105
104794,48105
104794,48105
104794,48105
104794,48105
104800,48198
104800,48198
104800,48198
104800,48198
104800,48198
104810,48197
104810,48197
104810,48197
104810,48197
104810,48197
104810,48197
104812,48105
104812,48105
104812,48105
104812,48105
104812,48105
104812,48105
104818,48104
104818,48104
104818,48104
104818,48104
104820,48103
104820,48103
104820,48103
104820,48103
104820,48103
104820,48103
104824,48189
104824,48189
104824,48189
104824,48189
104826,48104
104826,48104
104826,48104
104826,48104
104830,48108
104832,48103
104832,48103
104832,48103
104832,48103
104832,48103
104832,48103
104834,200055002
104840,48197
104840,48197
104840,48197
104840,48197
104840,48197
104840,48197
104842,48104
104842,48104
104842,48104
104842,48104
104566,48105
104566,48105
104566,48105
104566,48105
104566,48105
104566,48105
104568,48103
104568,48103
104568,48103
104568,48103
104568,48103
104568,48103
104574,48103
104574,48103
104574,48103
104574,48103
104574,48103
104574,48103
104578,48105
104578,48105
104578,48105
104578,48105
104578,48105
104578,48105
104582,48104
104582,48104
104582,48104
104582,48104
104590,48104
104590,48104
104590,48104
104590,48104
104592,48104
104592,48104
104592,48104
104592,48104
104596,48103
104596,48103
104596,48103
104596,48103
104596,48103
104596,48103
104598,48103
104598,48103
104598,48103
104598,48103
104598,48103
104598,48103
104600,48109
104600,48109
104602,48104
104602,48104
104602,48104
104602,48104
104604,48103
104604,48103
104604,48103
104604,48103
104604,48103
104604,48103
104606,48105
104606,48105
104606,48105
104606,48105
104606,48105
104606,48105
104612,48105
104612,48105
104612,48105
104612,48105
104612,48105
104612,48105
104614,48105
104614,48105
104614,48105
104614,48105
104614,48105
104614,48105
104618,48104
104618,48104
104618,48104
104618,48104
104622,48197
104622,48197
104622,48197
104622,48197
104622,48197
104622,48197
104624,48104
104624,48104
104624,48104
104624,48104
104628,48104
104628,48104
104628,48104
104628,48104
104632,48105
104632,48105
104632,48105
104632,48105
104632,48105
104632,48105
104642,48104
104642,48104
104642,48104
104642,48104
104644,48104
104644,48104
104644,48104
104644,48104
104652,48197
104652,48197
104652,48197
104652,48197
104652,48197
104652,48197
104660,48105
104660,48105
104660,48105
104660,48105
104660,48105
104660,48105
104664,48104
104664,48104
104664,48104
104664,48104
104668,48104
104668,48104
104668,48104
104668,48104
104670,48104
104670,48104
104670,48104
104670,48104
104672,48104
104672,48104
104672,48104
104672,48104
104674,48103
104674,48103
104674,48103
104674,48103
104674,48103
104674,48103
104676,49221
104676,49221
104680,48103
104680,48103
104680,48103
104680,48103
104680,48103
104680,48103
104684,48103
104684,48103
104684,48103
104684,48103
104684,48103
104684,48103
104688,48197
104688,48197
104688,48197
104688,48197
104688,48197
104688,48197
104690,48197
104690,48197
104690,48197
104690,48197
104690,48197
104690,48197
104692,48103
104692,48103
104692,48103
104692,48103
104692,48103
104692,48103
104696,48118
104696,48118
104696,48118
104696,48118
104696,48118
104696,48118
104696,48118
104698,48103
104698,48103
104698,48103
104698,48103
104698,48103
104698,48103
104702,48105
104702,48105
104702,48105
104702,48105
104702,48105
104702,48105
104704,48130
104704,48130
104704,48130
104704,48130
104704,48130
104704,48130
104704,48130
104706,48104
104706,48104
104706,48104
104706,48104
104708,48104
104708,48104
104708,48104
104708,48104
104712,48105
104712,48105
104712,48105
104712,48105
104712,48105
104712,48105
104562,48105
104562,48105
104562,48105
104562,48105
104562,48105
104562,48105
104398,48105
104398,48105
104398,48105
104398,48105
104398,48105
104398,48105
104400,48103
104400,48103
104400,48103
104400,48103
104400,48103
104400,48103
104410,48197
104410,48197
104410,48197
104410,48197
104410,48197
104410,48197
104412,48105
104412,48105
104412,48105
104412,48105
104412,48105
104412,48105
104416,48108
104418,48103
104418,48103
104418,48103
104418,48103
104418,48103
104418,48103
104420,48104
104420,48104
104420,48104
104420,48104
104422,48130
104422,48130
104422,48130
104422,48130
104422,48130
104422,48130
104422,48130
104424,48103
104424,48103
104424,48103
104424,48103
104424,48103
104424,48103
104426,48103
104426,48103
104426,48103
104426,48103
104426,48103
104426,48103
104430,48105
104430,48105
104430,48105
104430,48105
104430,48105
104430,48105
104432,48108
104444,48103
104444,48103
104444,48103
104444,48103
104444,48103
104444,48103
104448,48189
104448,48189
104448,48189
104448,48189
104450,48104
104450,48104
104450,48104
104450,48104
104454,48103
104454,48103
104454,48103
104454,48103
104454,48103
104454,48103
104456,48104
104456,48104
104456,48104
104456,48104
104458,48103
104458,48103
104458,48103
104458,48103
104458,48103
104458,48103
104460,48382
104460,48382
104460,48382
104462,48169
104462,48169
104462,48169
104466,48104
104466,48104
104466,48104
104466,48104
104468,48104
104468,48104
104468,48104
104468,48104
104470,48105
104470,48105
104470,48105
104470,48105
104470,48105
104470,48105
104478,48103
104478,48103
104478,48103
104478,48103
104478,48103
104478,48103
104480,0
104480,0
104490,48104
104490,48104
104490,48104
104490,48104
104492,48103
104492,48103
104492,48103
104492,48103
104492,48103
104492,48103
104494,48104
104494,48104
104494,48104
104494,48104
104496,48197
104496,48197
104496,48197
104496,48197
104496,48197
104496,48197
104498,48158
104498,48158
104498,48158
104498,48158
104500,48111
104500,48111
104500,48111
104500,48111
104510,48103
104510,48103
104510,48103
104510,48103
104510,48103
104510,48103
104512,48109
104512,48109
104514,48104
104514,48104
104514,48104
104514,48104
104518,48104
104518,48104
104518,48104
104518,48104
104524,48103
104524,48103
104524,48103
104524,48103
104524,48103
104524,48103
104526,48103
104526,48103
104526,48103
104526,48103
104526,48103
104526,48103
104530,48322
104530,48322
104532,48322
104532,48322
104534,48107
104534,48107
104542,48130
104542,48130
104542,48130
104542,48130
104542,48130
104542,48130
104542,48130
104548,48105
104548,48105
104548,48105
104548,48105
104548,48105
104548,48105
104550,48103
104550,48103
104550,48103
104550,48103
104550,48103
104550,48103
104554,48103
104554,48103
104554,48103
104554,48103
104554,48103
104554,48103
104560,48104
104560,48104
104560,48104
104560,48104
104262,48104
104262,48104
104262,48104
104262,48104
104270,48103
104270,48103
104270,48103
104270,48103
104270,48103
104270,48103
104274,48103
104274,48103
104274,48103
104274,48103
104274,48103
104274,48103
104280,48104
104280,48104
104280,48104
104280,48104
104282,48104
104282,48104
104282,48104
104282,48104
104284,48104
104284,48104
104284,48104
104284,48104
104288,48105
104288,48105
104288,48105
104288,48105
104288,48105
104288,48105
104294,48105
104294,48105
104294,48105
104294,48105
104294,48105
104294,48105
104298,48103
104298,48103
104298,48103
104298,48103
104298,48103
104298,48103
104302,48104
104302,48104
104302,48104
104302,48104
104308,48103
104308,48103
104308,48103
104308,48103
104308,48103
104308,48103
104310,48104
104310,48104
104310,48104
104310,48104
104312,48103
104312,48103
104312,48103
104312,48103
104312,48103
104312,48103
104314,48104
104314,48104
104314,48104
104314,48104
104318,48104
104318,48104
104318,48104
104318,48104
104320,48104
104320,48104
104320,48104
104320,48104
104322,48104
104322,48104
104322,48104
104322,48104
104324,48105
104324,48105
104324,48105
104324,48105
104324,48105
104324,48105
104326,48105
104326,48105
104326,48105
104326,48105
104326,48105
104326,48105
104328,48104
104328,48104
104328,48104
104328,48104
104334,48103
104334,48103
104334,48103
104334,48103
104334,48103
104334,48103
104338,48103
104338,48103
104338,48103
104338,48103
104338,48103
104338,48103
104340,48105
104340,48105
104340,48105
104340,48105
104340,48105
104340,48105
104348,48176
104352,48103
104352,48103
104352,48103
104352,48103
104352,48103
104352,48103
104366,48103
104366,48103
104366,48103
104366,48103
104366,48103
104366,48103
104368,48103
104368,48103
104368,48103
104368,48103
104368,48103
104368,48103
104370,48103
104370,48103
104370,48103
104370,48103
104370,48103
104370,48103
104372,48103
104372,48103
104372,48103
104372,48103
104372,48103
104372,48103
104374,48104
104374,48104
104374,48104
104374,48104
104384,48103
104384,48103
104384,48103
104384,48103
104384,48103
104384,48103
104386,48198
104386,48198
104386,48198
104386,48198
104386,48198
104388,48103
104388,48103
104388,48103
104388,48103
104388,48103
104388,48103
104390,48103
104390,48103
104390,48103
104390,48103
104390,48103
104390,48103
104130,48197
104130,48197
104130,48197
104130,48197
104130,48197
104130,48197
104132,48104
104132,48104
104132,48104
104132,48104
104134,48104
104134,48104
104134,48104
104134,48104
104136,48105
104136,48105
104136,48105
104136,48105
104136,48105
104136,48105
104138,48104
104138,48104
104138,48104
104138,48104
104140,48104
104140,48104
104140,48104
104140,48104
104150,48104
104150,48104
104150,48104
104150,48104
104154,48104
104154,48104
104154,48104
104154,48104
104156,48104
104156,48104
104156,48104
104156,48104
104158,48104
104158,48104
104158,48104
104158,48104
104160,48104
104160,48104
104160,48104
104160,48104
104162,48104
104162,48104
104162,48104
104162,48104
104168,48103
104168,48103
104168,48103
104168,48103
104168,48103
104168,48103
104178,48103
104178,48103
104178,48103
104178,48103
104178,48103
104178,48103
104180,48104
104180,48104
104180,48104
104180,48104
104186,48104
104186,48104
104186,48104
104186,48104
104188,48104
104188,48104
104188,48104
104188,48104
104190,48103
104190,48103
104190,48103
104190,48103
104190,48103
104190,48103
104192,48103
104192,48103
104192,48103
104192,48103
104192,48103
104192,48103
104198,48103
104198,48103
104198,48103
104198,48103
104198,48103
104198,48103
104202,48103
104202,48103
104202,48103
104202,48103
104202,48103
104202,48103
104208,48103
104208,48103
104208,48103
104208,48103
104208,48103
104208,48103
104210,48104
104210,48104
104210,48104
104210,48104
104220,48103
104220,48103
104220,48103
104220,48103
104220,48103
104220,48103
104226,48104
104226,48104
104226,48104
104226,48104
104230,34109
104232,48103
104232,48103
104232,48103
104232,48103
104232,48103
104232,48103
104236,48103
104236,48103
104236,48103
104236,48103
104236,48103
104236,48103
104238,48105
104238,48105
104238,48105
104238,48105
104238,48105
104238,48105
104242,48170
104248,48104
104248,48104
104248,48104
104248,48104
104254,48198
104254,48198
104254,48198
104254,48198
104254,48198
104256,48104
104256,48104
104256,48104
104256,48104
103964,48103
103964,48103
103964,48103
103964,48103
103964,48103
103964,48103
103966,48116
103966,48116
103966,48116
103966,48116
103966,48116
103968,48189
103968,48189
103968,48189
103968,48189
103970,48104
103970,48104
103970,48104
103970,48104
103974,48105
103974,48105
103974,48105
103974,48105
103974,48105
103974,48105
103976,48109
103976,48109
103978,48104
103978,48104
103978,48104
103978,48104
103980,48103
103980,48103
103980,48103
103980,48103
103980,48103
103980,48103
103986,48103
103986,48103
103986,48103
103986,48103
103986,48103
103986,48103
103988,0
103988,0
103992,48105
103992,48105
103992,48105
103992,48105
103992,48105
103992,48105
103998,48103
103998,48103
103998,48103
103998,48103
103998,48103
103998,48103
104000,48197
104000,48197
104000,48197
104000,48197
104000,48197
104000,48197
104008,48197
104008,48197
104008,48197
104008,48197
104008,48197
104008,48197
104014,48130
104014,48130
104014,48130
104014,48130
104014,48130
104014,48130
104014,48130
104016,48104
104016,48104
104016,48104
104016,48104
104018,48104
104018,48104
104018,48104
104018,48104
104020,48103
104020,48103
104020,48103
104020,48103
104020,48103
104020,48103
104022,48103
104022,48103
104022,48103
104022,48103
104022,48103
104022,48103
104026,48103
104026,48103
104026,48103
104026,48103
104026,48103
104026,48103
104028,48124
104030,48198
104030,48198
104030,48198
104030,48198
104030,48198
104034,48104
104034,48104
104034,48104
104034,48104
104046,48108
104050,48104
104050,48104
104050,48104
104050,48104
104058,48103
104058,48103
104058,48103
104058,48103
104058,48103
104058,48103
104060,48103
104060,48103
104060,48103
104060,48103
104060,48103
104060,48103
104062,48103
104062,48103
104062,48103
104062,48103
104062,48103
104062,48103
104066,48104
104066,48104
104066,48104
104066,48104
104070,48105
104070,48105
104070,48105
104070,48105
104070,48105
104070,48105
104074,48843
104080,48103
104080,48103
104080,48103
104080,48103
104080,48103
104080,48103
104094,48104
104094,48104
104094,48104
104094,48104
104096,48103
104096,48103
104096,48103
104096,48103
104096,48103
104096,48103
104098,48197
104098,48197
104098,48197
104098,48197
104098,48197
104098,48197
104104,48104
104104,48104
104104,48104
104104,48104
104110,48103
104110,48103
104110,48103
104110,48103
104110,48103
104110,48103
104112,48104
104112,48104
104112,48104
104112,48104
104116,48108
104118,48114
104118,48114
104118,48114
104118,48114
104118,48114
104120,48104
104120,48104
104120,48104
104120,48104
104126,48103
104126,48103
104126,48103
104126,48103
104126,48103
104126,48103
103802,48103
103802,48103
103802,48103
103802,48103
103802,48103
103802,48103
103806,48103
103806,48103
103806,48103
103806,48103
103806,48103
103806,48103
103808,48189
103808,48189
103808,48189
103808,48189
103810,48197
103810,48197
103810,48197
103810,48197
103810,48197
103810,48197
103812,48104
103812,48104
103812,48104
103812,48104
103814,48104
103814,48104
103814,48104
103814,48104
103818,48105
103818,48105
103818,48105
103818,48105
103818,48105
103818,48105
103820,48108
103826,48111
103826,48111
103826,48111
103826,48111
103830,48105
103830,48105
103830,48105
103830,48105
103830,48105
103830,48105
103832,48108
103834,48104
103834,48104
103834,48104
103834,48104
103842,48104
103842,48104
103842,48104
103842,48104
103844,48104
103844,48104
103844,48104
103844,48104
103846,48198
103846,48198
103846,48198
103846,48198
103846,48198
103850,48106
103862,48104
103862,48104
103862,48104
103862,48104
103864,48109
103864,48109
103870,0
103870,0
103872,48105
103872,48105
103872,48105
103872,48105
103872,48105
103872,48105
103874,48105
103874,48105
103874,48105
103874,48105
103874,48105
103874,48105
103878,48108
103890,48109
103890,48109
103892,48103
103892,48103
103892,48103
103892,48103
103892,48103
103892,48103
103894,48103
103894,48103
103894,48103
103894,48103
103894,48103
103894,48103
103902,48108
103904,48104
103904,48104
103904,48104
103904,48104
103906,48103
103906,48103
103906,48103
103906,48103
103906,48103
103906,48103
103910,48105
103910,48105
103910,48105
103910,48105
103910,48105
103910,48105
103918,48104
103918,48104
103918,48104
103918,48104
103920,48103
103920,48103
103920,48103
103920,48103
103920,48103
103920,48103
103922,48104
103922,48104
103922,48104
103922,48104
103926,48108
103930,48195
103930,48195
103932,48197
103932,48197
103932,48197
103932,48197
103932,48197
103932,48197
103938,0
103938,0
103944,48104
103944,48104
103944,48104
103944,48104
103946,48105
103946,48105
103946,48105
103946,48105
103946,48105
103946,48105
103948,48105
103948,48105
103948,48105
103948,48105
103948,48105
103948,48105
103950,48108
103954,48197
103954,48197
103954,48197
103954,48197
103954,48197
103954,48197
103958,48105
103958,48105
103958,48105
103958,48105
103958,48105
103958,48105
103960,48105
103960,48105
103960,48105
103960,48105
103960,48105
103960,48105
